,predicted_rating,actual_rating,user_id,item_id,review
242,2.9527645,4.0,2359,109,"사람은 많습니다 맛은 사람마다 다를득 합니다 저한테는 느끼한 맛이 좀 강했습니다.        ...더보기
"
243,3.649431,4.0,3158,109,"말해 뭐합니까  칼국수 짱  저는그런데 김치먹으러 갑니다👍🏻        ...더보기
"
244,4.2326374,5.0,2200,109,"명동교자가 단독건물로 오픈했어요. 오픈 초기라 그런지 넘 정신없는데 맛은 역시나 좋아요.        ...더보기
"
245,4.424762,5.0,3487,109,"복잡하긴 해도 맛있어서 찾게됨 마늘 좋아하는 사람은 꼭 먹어야함        ...더보기
"
246,4.8540096,4.0,3495,109,"오래된 맛집이니 너무 맛있고 깊이가 있어요 부드럽고 좋네요        ...더보기
"
247,4.3874474,4.0,4068,109,"정말 오랜만에 간 명동교자 본점! 주말 아침에도 웨이팅이 조금 있었는데 다행히 둘은 금방 보내주시더라고요. 여유가 되면 비빔 하나 칼국수 하나 만두 한 판 시키는 걸 추천드려요.        ...더보기
"
248,4.445314,5.0,3481,109,"진한국물과 약간 불맛까지 고기와 만두 
칼국수에 마늘김치까지 한번씩 생각나는 맛이고 무료리필 공기밥과 국수 제공돼서 푸짐해요 여전히 손님 많아요        ...더보기
"
249,4.6880956,5.0,3858,109,"국물이 불맛나고 깊어서
정말 맛있었습니다.
김치는 마늘맛이 많이 나면서 맛있습니다. 
양도 넉넉한 편인데다 요청시 밥도 추가로 제공합니다. 
회전율 빨라서 주문시 바로 나와요. 
(대기도 금방 줄어듭니다.)
또 갈 의향 있습니다.        ...더보기
"
250,3.1895301,4.0,1344,109,"명동 가면 계속 먹게 되네요
사람이 진짜 많아서 바글바글 해요        ...더보기
"
251,3.1242979,3.0,1835,109,"선불
여전히 사람 많아요
변함없는 맛
양도 많구요
관광지다움~        ...더보기
"
252,4.3465676,4.0,4367,109,"나도 모르게 먹기 시작해서~~ 
사진을 못 찍었네요 ㅎㅎ배고파~ 정신없이 먹다가 매콤한 김치에 국수 한 젓가락 환상의 궁합이네요!!  비오는날~  또 생각이 날듯해요!        ...더보기
"
253,4.950858,5.0,989,109,"저녁시간 웨이팅 금방 빠져서 5분 기다리다 들어갔습니다. 만두 너무 맛있고 국수도 맛있어요. 김치 알싸하게 맵지만 중독성..        ...더보기
"
254,4.1900306,4.0,697,109,"콩국수가 의외로 맛있네요. 간은 적당히 짭잘하고 견과류가 들어간 고소한 밋이에요.        ...더보기
"
255,3.295276,4.0,1371,109,"칼국수에서 특이하게 짜장면 맛이 나는데
양파랑 고기 때문인 것 같다
조금 기다렸지만 회전율이 빠르고 좌석이 많아서 괜찮았다
김치가 좀 매콤했지만 계속 손이 가는 맛이다        ...더보기
"
256,4.131848,5.0,3465,109,"역시는 역시. 1인 1주문이면. 국물 사리 밥 무한리필. 그니깐 비싼게 아님(많이 먹는 사람일수록)
마늘김치에 뜨거운 칼국수에 땀이 또르륵. 그래서 여름에는 쥐약.        ...더보기
"
257,4.5085645,5.0,4296,109,"비빔국수 꼭 드세요 !!!!! 칼국수는 고기 국물 베이스라 맛 없을 수가 없고, 비빔국수는 식초 뿌려서 먹는데 그렇게 맛있을 수가 없음 사람이 엄청 많은데도 회전율이 빠른 편이니 부담 없이 방문하기에도 좋음 명동이라 외국인이 많을줄 알았는데 거의 다 한국인이어서 놀람 역시 현지인 맛집        ...더보기
"
258,4.223085,5.0,1347,109,"오래동안 방문하는 명동교자. 칼국수 면이 좀 불어나와서 이번엔 별로였어요 늘 맛있어요        ...더보기
"
259,4.354698,5.0,4684,109,"가끔식 생각나는 묘한 맛의 만두와 칼국수와 김치가 맛있음        ...더보기
"
260,1.8067735,2.0,235,109,"칼국수:
사골육수처럼 깊은 맛이 아니다. 시원하고 담백한 해물칼국수 맛도 아니다.  야채를 기름에 볶다가 육수를 붇고 끓여내는 방식인 듯. 매운맛을 뺀 짬뽕국물을 연상케 한다. 호불호가 있을 것 같고 나는 불호. 만두:
만두속은 고소하면서 꽉차 있고 만두피는 얇지만 쫀득하다. 김치:
마늘범벅을 한 절인 김치. 시그니처.별점이 너무 높아 다른 분들의 기대감을 좀 줄이기 위해서 별점 2로 짜게 주었으니 참고하세요.        ...더보기
"
261,4.3895855,4.0,743,109,"유명하다 그리고 유명할만 함
칼국수는 고기맛이 진한 육수가 면에도 잘 베어들어있고 만두 역시 속이 꽉 찼다
마늘향 강한 김치도 독특하고
칼국수랑 만두를 같이 먹다보면 고기육수 특유의 기름기가 느껴져서 막판가면 약간 물리는 감이 없지는 않지만
맛이 잊혀질때쯤 되면 또 먹고 싶어짐        ...더보기
"
262,4.622957,5.0,792,109,"웨이팅이 긴데 금방 줄이 줄어요 칼국수가 불향이 나고 맛있음!!        ...더보기
"
263,4.5247917,5.0,4668,109,"설명이 필요없는 맛집입니다.
작은 공기밥도 무료입니다.        ...더보기
"
264,4.1757708,3.0,4811,109,"오랜 기간 변함 없는 한결같은 맛을 유지하는 곳, 김치가 특히나 중독적임        ...더보기
"
265,4.4563246,4.0,2036,109,"또 생각나서 방문했어요 추운날에 이만한 음식 어디 없네요 가성비 최고예요 :) 다음엔 비빔국수도 먹어보고싶네용        ...더보기
"
266,4.335888,5.0,1370,109,"무난히 맛있어요
2인은 2층
3인부터 3층으로 바로 가면 돼요        ...더보기
"
267,4.738717,5.0,4960,109,"사람 엄청 많네요
지나가다 들린곳인데 알고보니 미슐랭 맛집!
전 엄청 맛있었어요 국물도 맛있고 만두도 굳
밥살짝 말아먹으니 잘어울려요        ...더보기
"
268,3.7174106,3.0,1844,109,"혼밥하기 좋습니다
칼국수 맛있습니다만 한번가본것에 만족합니다
바쁘고 불친절합니다
김치는 마늘 맛이 정말 쎕니다        ...더보기
"
269,4.461709,4.0,1379,109,"워낙 유명한곳이긴 한데 맛있어요
점심시간 좀 지나서 갔더니 웨이팅없이 먹었어요        ...더보기
"
270,4.525842,3.0,945,109,"엄~~~~청 넓어서 회전율 빨라용
김치가 맛있고 만두도 맛있어용
친절하진 않은듯        ...더보기
"
271,4.3565087,5.0,759,109,"저렴하지는 않지만 주기적으로 생각나는 육고명 얹어진 칼국수와 마늘향 듬뿍 나는 김치의 조화
혼밥하기에도 좋으며 사람은 많지만 회전이 잘된다        ...더보기
"
272,4.483966,4.0,3473,109,"정말 오랜만에 다녀왔는데
가격이 많이 오르긴 했지만
칼국수는 맛있어요
특히 마늘 맛이 강한 김치가 정말 맛있어요        ...더보기
"
273,4.3039274,4.0,3962,109,"명동교자 유명하죠 국물 맛이 일품이에요
대기는 테이블 회전이 좋아 10분 정도 걸리는
것 같습니다♡        ...더보기
"
274,4.3384714,5.0,2533,109,"만두와 칼국수의 조합이 정말 좋고 칼국수의 육즙이 깊어서 색다릅니다.        ...더보기
"
275,4.2671547,4.0,2061,109,"명동하면 생각나는곳~
마늘향이 강한 김치에 칼국수 한입~        ...더보기
"
276,4.580855,5.0,411,109,"명동가서 뭐 먹을까 고민하면 그냥 명동교자가 답이죠잉~        ...더보기
"
277,4.586227,4.0,4606,109,"언제 먹어도 맛있고 양이 많아요!
역시 명동교자는 마늘김치죠!!!        ...더보기
"
278,4.3781357,5.0,423,109,"칼국수로 유명한 정말 괜찮은 맛집입니다. 같이 주시는 김치가 매력적이에요        ...더보기
"
279,4.3076835,2.0,873,109,"컵에서 이상한 악취가 났고, 직원과 손님이 욕하며 싸워서 아이들과 외국인 손님들에게 쪽팔렸습니다        ...더보기
"
280,3.0644364,2.0,3903,109,"맛은먹을만합니다
칼국수국물도 만두도 
비빔도 양념도 국물도 맛있어서 손이갑니다
외국인온손님 많고 바빠서 어수선하고
직원들 불친절합니다
저는 다신안갈듯하네요        ...더보기
"
281,4.2823462,3.0,4696,109,"칼국수와 김치가 맛있는 곳입니다.항상 웨이팅이 많지만 금방 들어갈 수 있어요.        ...더보기
"
282,4.186433,4.0,5064,109,"사람많고 시끌시끌함. 회전율은 빠른편. 선불계산. 친절함.        ...더보기
"
283,3.0391378,3.0,2549,109,"면도 쫄깃하지 않고 그냥 그렇습니다.사람들의  평가가 높아서 두번 가봤습니다만 두번다 실망하고 리뷰 올립니다.        ...더보기
"
284,3.266822,2.0,4983,109,"대체 1위인 이유를 모르겠네요 평범한 칼국수입니다 기름져서 맛있지도 않고 같이나오는 김치도 너무 짜기만해요 시장에서 파는 3천원짜리 칼국수가 더 있있어요        ...더보기
"
285,4.529983,4.0,191,109,"오래된 맛집입니다. 사리와 밥이 무료제공되고, 여름 계절 메뉴인 콩국수도 맛있어요        ...더보기
"
286,4.4802184,5.0,629,109," ...더보기
"
287,4.3497,4.0,3426,109," ...더보기
"
288,3.4844985,5.0,1103,109," ...더보기
"
289,2.9445684,3.0,2777,109,"걍 적당한 정도        ...더보기
"
290,5.0,5.0,2956,5,"가성비 좋은 여의도 버섯매운탕!!!! 여기 진짜 jmt예여. 풍자 또간집에서 나와서 주말은 웨이팅 조큼 있슴니당. 하지만 맛과 양으로 승부..5점 드릴게여        ...더보기
"
291,4.572861,5.0,1639,5,"사람이 점심시간대에 몰리긴 하는데 별관이 있어서 회전이 빨라요. 버섯이랑 미나리를 계속 리필해서 먹을 수 있고 주방에 부탁하면 감자랑 양파도 더 주십니다. 버섯과 얼큰한 국물이 잘 어울리고 칼국수와 볶음밥까지 대만족이었어요        ...더보기
"
292,4.778591,5.0,969,5,"처음 마늘양보고 깜짝 놀랬는데 끓여서 먹어보니 국물에 중독됐어요,, 대존맛입니다,, 그리고 버섯이랑 미나리 무한 리필이라 여러번 먹을수 있어 좋았어여! 다만 웨이팅이 너무 길어요ㅠㅠ        ...더보기
"
293,4.5871267,5.0,680,5,"여의도에서 오랫동안 사랑받는 맛집! 언제나 사람이 많은 만큼 버섯 미나리 고기 모두 다 신선하게 먹을 수 있다. 고기 말고 모두 다 무한리필이 큰 장점인 곳! 국물 육수와 양념장 역시 대부분의 사람이 좋아하는 마늘을 넣은 매콤하면서 진한 맛. 샤브샤브 소고기 추가가 비싸다고 생각할 수 있지만 한접시는 필히 추가하기를 추천한다. 칼국수면도 빠질 수 없는데 여기는 다른곳에 비해 두꺼운 편이다. 약불에 오래 끓여서 먹는게 맛있다. 마무리 볶음밥도 빼놓을 수 없으므로 꼭 드시기를! 사람은 많은데 테이블에 따로 벨은 없지만 직원분들이 많아서 금방 잘 챙겨주시는 편        ...더보기
"
294,4.80183,5.0,3494,5,"맛있는데 사람들 엄청 많아요! 방송에서도 나왔다던데 웨이팅 많아서 좀 기다릴 각오 해야합니다 하하,,        ...더보기
"
295,5.0,5.0,2316,5,"매장이 엄청 큰데도 항상 대기해야해요! 버섯과 미나리 무한리필이라서 가성비 있는듯해요 맛있습니다!        ...더보기
"
296,5.0,5.0,5155,5,"너무맛있어요! 조금 자극적인맛이긴한데 그래도 맛있어요 등촌이랑 좀 다르게 더 자극적이고 걸쭉해요        ...더보기
"
297,4.6416016,4.0,591,5,"버섯 미나리 밥 면이 다 무한리필이라서 가성비가 정말 좋습니다! 주류도 4000원이라서, 술 마시러오기도 좋을 것 같아요! (4.1)        ...더보기
"
298,4.0663624,4.0,2141,5,"여의도 맛집여의도에서 몇 안되는 가성비 맛집 중 하나. 들어가면 자동으로 칼국수가 셋팅되며, 알아서 면/야채/밥을 리필해 먹는 구조입니다. 평범한 맛이지만 아는 맛인데 맛있네요. 가격은 1인분에 12000원 정도이고, 고기 추가가 가능합니다. 
오래오래 장사하시길        ...더보기
"
299,4.301242,5.0,3893,110,"명동 교자는 제가 정말 오랫동안 다니던 곳인데 새로운 점이 생겨서 기다림 없이 먹을 수 있어서 아주 좋습니다. 이 시점에는 유난히 외국인들이 더 많은 것 같은 느낌도 드네요. 혼밥 하시는 분들은 앞에 가림막이 있기 때문에 편안하게 식사 할 수 있을 것 같습니다        ...더보기
"
300,4.419176,5.0,2083,110,"관광객 명동 점령이후 명동은 가질 않아서 명동교자도 정말 오랜만에 방문함.
여전히 웨이팅은 있지만 순서가 빠르게 빠지고 음식도 빠르게 나옴.
외국인 엄청 많고 북적대고 정신없어서 친절은 기대하기 어려움.
부들부들한 칼국수면과 풍성한 국물 그리고 마늘김치까지 그대로..  
추억속의 그 맛만큼 맛있진 않았지만 그래도 칼국수 남바완~        ...더보기
"
301,4.8059034,4.0,4938,110,"처음 먹어봤는데 갈비탕 같기도 하고
불향도 나고 색다른 맛이였어요!
만두도 맛있었고 마늘김치가 너무 제 취향
알싸하고 매콤해 맛을 잘 잡아줘요
다음에 명동가면 또 먹을래요:)
웨이팅은 생각보다 빨리 빠져서
바로 입장가능했어요        ...더보기
"
302,4.838174,5.0,1224,110,"너무 맛있다 감칠맛과 면발의 탱탱함 부드러움이 완벽한 조합        ...더보기
"
303,4.1806073,3.5,3421,110,"본관이 이전해 5층으로 새롭게 자리잡았어요..자리가 넓어 웨이팅 시간이 짧아졌어요        ...더보기
"
304,3.1831625,3.0,4521,110,"명동교자 칼국수 맛잇고 김치도 맛잇어요~ 국물이 좀 더 진해진거같아요        ...더보기
"
305,4.565001,4.0,2626,110,"사람 엄청 많아요 웨이팅 했으나 빨리 빠지는 편이에요 2,3층 줄설때 잘 보고 서야됩니다 칼국수는 불향이 나네요 밥까지 말아서 배부르게 잘먹었어요 비빔국수도 만두랑 궁합 좋고 맛있습니다        ...더보기
"
306,4.319601,4.0,2952,110,"오랜만에 방문한 명동교자! 여전히 칼국수 맛은 아주 좋았어요 더 깔끔한 맛이 된 것 같아 좋았는데 김치는 이제 마늘맛밖에 안 나네요.. 아쉬워요        ...더보기
"
307,4.949008,5.0,3166,110,"역시는 역시인 명동교자였어요.
오랜만에 갔는데도 맛 변함없이 너무 맛있었습니다.        ...더보기
"
308,4.316699,4.0,819,110,"이 집은 음식이 다 맛있어요.
칼국수가 유명하지만 여름엔 콩국수도 못지 않게 맛있어서 꺽 먹게되는 메뉴!!!
부들부들한 면이 아주 일품, 콩에 참깨도 함께 갈아져서 아주 고소함!!
콩국수 면사리 추가도 됩니다.        ...더보기
"
309,4.5139894,5.0,593,110,"워낙 유명한집. 주문하면서 선불로 미리 계산을 해야 하고. 여름에만 콩국수를 판매한다. 1인 1메뉴 일 경우 사리가 계속 리필 가능하다. 밥도 무료 추가 가능하고, 마늘 맛이 강한 김치도 인상적이다.        ...더보기
"
310,4.3863983,5.0,4932,110,"워낙 유명한 명동교자입니다 본점도 가봤는데 분점은 처음으로 방문했어요 맛은 본점과 동일했고 국수라 회전율이 좋아서 웨이팅도 짧아요 맛은 말해모합니까 칼국수의 진한 육수!!! 오늘도 또 반했습니다 꼭 드세요        ...더보기
"
311,3.485351,4.0,2457,110,"특유의 고기맛이 나는 명동교자 가끔씩 땡겨요 사람 많지만 회전율 좋아서 금방먹어요        ...더보기
"
312,4.52957,5.0,161,110,"언제나 맛있는 나의 사랑 명동교자~ 여전히 양이 푸짐해요 다른 물가가 다 오르니 오히려 저렴하게 느껴지네요        ...더보기
"
313,4.547184,4.0,96,110,"유명맛집이에요 고기맛나는 칼국수에 육즙가득한 만두가 일품입니다 언제나 웨이팅 각오해야해요 김치는 맛이 쎄거 호불호 있어요        ...더보기
"
314,3.1892843,3.0,657,110,"칼국수는 맑은 국물이 아니고 개인적으론 텁텁하고 느끼하게 느껴졌음. 호불호 갈리는 맛. 홀에 손님이 많아 시장통 같은 분위기. 선불로 계산해야 함.        ...더보기
"
315,4.607456,5.0,1059,110,"요고요고 명동교자 칼국수 말고도 콩국수도 요물이네요. 다음에 또 먹을듯        ...더보기
"
316,5.0,5.0,1136,110,"요새도 명동 교자 사람 많아요
마늘맛 나는 김치 예술! 입니다        ...더보기
"
317,4.421205,5.0,1867,110,"유명한데는 다 이유가 있다고 생각해요. 계속 생각나는 맛입니다. 또 먹고싶어요..        ...더보기
"
318,4.347455,4.0,4546,110,"사람이 늘 많은데 회전이 빠름. 마늘김치 먹을수록 계속 생각나는 마력        ...더보기
"
319,4.0809765,4.0,4152,110,"빠르게 먹을 수 있어요. 만두는 매우매우 만족, 칼국수는 조금 짰어요.        ...더보기
"
320,4.591691,4.0,349,110," ...더보기
"
321,3.2542815,3.0,4911,110,"그냥 여기저기 많은 집?        ...더보기
"
322,4.7580614,4.0,621,273,"언제나 맛있어요 콩국수 만두 진짜 짱맛 또가고싶네요 주차는 복잡        ...더보기
"
323,4.4497156,4.0,1577,273,"콩국수를 좋아해서 두번째 방문한 진주집. 3명이서 방문해서 메뉴 1개씩 시켜서 먹었어요. 칼국수 면에서 밀가루 냄새도 안나고 담백해요. 가격이 부담스럽지만 콩국수 국물 많이 달라고 하면 많이 주세요. 딱 저녁 식사하고 나오기 좋아요.        ...더보기
"
324,4.4712305,5.0,1635,273,"반이상은 콩국수 먹으러 올텐데 콩국수 안된다해서 아쉬웠으나 비빔국수랑 칼국수도 맛있었고 만두도 맛있었어요 둘이 만두 먹기엔 양이 많아서 가격이랑양을 좀 줄여서 팔아도 좋을거가타여!!        ...더보기
"
325,4.6005144,5.0,1000,273,"겨울에 콩국수를 먹는 사람이 있다? 
콩국수는 원래 계절 장사인데 역시 콩국수 원탑답게 사계절 내내 먹을수 있습니다 
겨울에 콩국수 먹으면 좋은점은 웨이팅이 별로 없어요 평일 1시 기준 웨이팅 없이 바로 들어갔고 자리도 상당히 널널했습니다역시 진주집 명성답게 아주 걸죽한 콩국물이 합격점이었고요 설탕 잔뜩 들어간듯한 달콤매콤 자극적인 김치도 최고였습니다 닭칼국수도 진짜 겨울이랑 너무 잘어울리는 존맛탱이니 .. 콩국수 싫어하는 사람 있으면 꼬셔서 닭칼국수 먹으라하고 콩국수 시켜서 먹으면 돼요 콩국수 치고 가격대가 좀 있지만 국물 한입하면 바로 납득되는 맛이라 그저 감탄만 하면서 먹어요        ...더보기
"
326,4.270591,5.0,1464,273,"콩국수도 맛있었지만 김치도 되게 맛있었어요 겨울에 콩국수 먹기엔 매장 자체가 약간 추웠던 것 같습니다        ...더보기
"
327,4.5498104,5.0,4565,273,"웨이팅 진짜 긴데 평일 불구, 회전율이 미쳐서 금방 빠져요 콩국수 김치 무한 반복        ...더보기
"
328,3.4226062,4.0,2606,273,"기대를 너무 많이 한건지 무난했던 것 같습니다! 둘이서 콩국수 비빔국수 만두 시켜서 먹었는데 양이 많긴 많더라구요-        ...더보기
"
329,4.783306,5.0,2803,273,"여의도 국수집 하면 제일 유명한 진주집에 드디어 방문해보았어요. 
원래 이집은 꾸덕한 콩국수가 제일 유명한데 계절메뉴라 지금은 판매를 하고 있지 않았어요. 대신 닭칼국수를 주문해 보았어요. 
테이블을 보니 주로 닭칼국수와 비빔국수를 같이 시켜서 나눠먹는데 이날은 추워서인지 국물이 너무 먹고싶어서 칼국수로 통일했어요. 
만두를 시키려했는데 아무도 만두를 시키지 않아서 그냥 지켜보니 만두 두개가 칼국수에 넣어져서 제공이 되더라구요. 제공된 닭칼국수는 진짜 닭을 고아서 찢어서 넣은 것 같았어요. 닭다리살도 있고 가슴살도 있고 정말 부드러워서 마치 두부같았어요. 
대신 만두는 딱히 특별할건 없는 맛이었어요. 이 집 김치가 정말 너무 맛있어서 여름에 꼭 다시 와서 콩국수랑 먹어보고 싶어요!        ...더보기
"
330,4.0809937,4.0,1331,273,"여의도 맛집 추천으로 진주집을 다녀왔습니다. 콩국수는 계절메뉴라 겨울에는 하지않네요.
자극적이지않은 비빔국수에 만두가 맛있었습니다. 늦은 점심에 방문하여 한산했어요. 옛 여의도백화점 자리 맨하탄빌딩 지하에 자리잡고 있고 주차는 건물에 하심 됩니다.        ...더보기
"
331,4.2912464,4.0,2513,273,"여의도 백화점 지하에 위치하고 있어요~ 근처 음식점들 중에서 가장 크게 하고 있는데 (4호점까지?있는듯) 점심시간에는 직장인들이 엄청 많더라구요. 그래서 조금 있다가 갔는데 혼자오신분들이나 맛집이라 가족 손님들도 많이 있었어요
처음에 시청에있는 진주회관이랑 같은 곳인줄 알았는데 아니더라구요~
콩국수는 엄청 진해요. 면발도 상당히 쫄깃한데 역시 콩국수 맛집은 국물의 진함이 남다른거 같았어요. 원래의 국물을 먹다가 기호에 맞춰 소금이나 설탕을 쳐서 먹으면 될거 같아요~
김치는 뭔가 무말랭이같은 김치인데 감칠맛이 나서 확실하게 땡기네요^^ 또 가고 싶어요        ...더보기
"
332,4.3589845,4.0,1602,273,"대기줄이 롯데월드, 에버랜드인 줄 알았습니다. 그래도 면류라 줄은 금방 빠집니다. 맛이 매우매우 좋습니다. 비빔국수는 어나더 클래스입니다. 하지만 여의도에 위치해서 그런지 가격이 비싸네요.        ...더보기
"
333,3.1726086,4.0,1012,273,"콩국수가 가격대비 깊게 꼬숩지않으나 매우 크리미함.
닭칼국수는 국물이 짜요
대기줄이 길긴한데 금방빠집니다        ...더보기
"
334,4.6187224,4.0,4821,273,"평일저녁인데도 사람이 많았어요! 콩국수집답게 콩국수가 맛있었고 칼국수는 쏘쏘했답니다 김치는 맛있었어요! 추천합니다        ...더보기
"
335,4.3109646,3.0,990,273,"닭칼국수와 콩국수로 유명한 진주집입니다. 
예전 여의도백화점지하에 있는데 이번에 주차증을 받고 보니 맨하탄빌딩으로 이름이 바뀌었나봅니다. 명불허전 칼국수 맛집입니다. 그런데 그 칼국수의 맛을 살려주는 일등공신은 보쌈김치입니다. 이번에는 칼국수만 먹고왔지만. 가끔 입맛이 없을때 가서 먹는 비빔국수는 아주 별미 입니다. 점심시간에는 항상 사람이 많아서 줄을 서지만 금방 줄어듭니다.  오랜만에 갔더니 주차 시스템이 조금 달라졌습니다. 예전에는 식사하면 무료였는데 혼자 먹어서인지 500원받고 주차권을 주셨습니다. 현금이 없었는데 계좌이체로 받으시다군요.        ...더보기
"
336,4.306187,4.0,1796,273,"18년만에 진주집에서 비빔국수 먹었네요. 여전히 맛있어요. 다만 비빔국수 하나에 9천원. 빠른 회전과 간소한 인테리어. 정말 왠만한 중소기업보다 많이 수익이 더 나올거 같아요. 의외로 만두가 맛있어 하나 더 시켜 먹었어요. 만두피와 속이 딱 감칠맛나게 적당하네요.        ...더보기
"
337,4.394723,5.0,1362,273,"제 최애 콩국수집이에요 
근데 가격이 끝도 없이 올라서 아쉬워욥,,        ...더보기
"
338,4.290516,4.0,659,273,"콩국수 명불허전
비빔국수는 평이한 편
기대이상이었던 만두        ...더보기
"
339,4.351654,4.0,1541,273,"좌석 많고 콩국수 국물 담백하니 좋아요 가격은 사악합니다        ...더보기
"
340,4.515691,4.0,1056,273,"콩국수 비빔국수 다 맛있음 사람이 많지만 회전율 빠름 김치가 너무너무 짜서 놀랬음        ...더보기
"
341,4.8468666,5.0,2211,273,"양이 진짜 많고 콩국수도 유명한데 비빔국수도 맛있게 잘 먹었습니다 가족단위로 방문하기도 좋네요        ...더보기
"
342,4.8014126,4.0,1829,273,"주문하고 1분 내로 나옴ㅋㅋ 콩국수는 무난무난! 비빔이 존맛턍        ...더보기
"
343,4.018102,5.0,2144,273," ...더보기
"
344,3.3020077,4.0,1313,273,"이영자 맛집으로 뜨기전에 방문 했었던 가게, 요기서 닭칼수를 처음 먹어봤는데 김치랑 먹으니 맛있었던 기억이 있다.        ...더보기
"
345,3.0047424,2.0,1001,273,"너무 유명해서 기대를 많이 했다... 양이 많다. 콩국수 국물이 별로였다        ...더보기
"
346,4.5885324,5.0,4053,111,"명동점은 사람이 많아서 이태원점으로갔는데 양도믾고 맛있고 친절해요~        ...더보기
"
347,4.4213195,5.0,599,111,"비빔면은 오래만에
먹는데 역시나 맛있네요 국믈이 끝내줍니다        ...더보기
"
348,4.3761997,4.0,4089,111,"혼밥이나 2인 식사하기가 좋은 곳 같아요 기계 주문 후 자리를 잡으면 되는 방식이라 편하네요        ...더보기
"
349,4.330105,4.0,819,111,"명동보다 실내가 깔끔하고,
직원분들이 좀 더 친절한 느낌이네요.
맛은 본점과 똑같습니다!
용산구청바로옆이라 뚜벅이는 버스타고 가는게 젛은 위치네요.        ...더보기
"
350,3.63521,4.0,1208,111,"명동이랑 맛 똑같음.
칼국수 맛있었어요!! 배불러서 만두못시켰는데 
만두들어있어서 반가웠습니당 ㅎㅎ        ...더보기
"
351,4.5130773,5.0,2772,264,"매장 앞에 5대 주차할 수 있고 시간당 2,000원 입니다. 바로 옆에 있는 같은 건물 지하주차장은 거기 가서 따로 문의하라고 하네요.메뉴 3개만을 주력하는 맛집. 외국인들도 무척 많습니다.현장에서 네이버 알림 동의하면 음료와 주류 중 1개를 무료로 선택할 수 있어서 이집에서 가장비싼 '느린마을 막걸리'로 받았습니다 ~ ^^서울에서 동죽칼국수를 판매하는 곳도 많지 않고, 그것도 1만원에 제공하는 곳은 더더욱 찾기 힘든데, 여기는 식사 메뉴로 동죽칼국수만을 전문으로 하고있습니다.
여기 칼국수는 깔끔한 맛보다는 동죽조개의 진한 향에 밀가루의 걸죽함까지 더해져 진득한 맛이 일품입니다.대부분 테이블에서 낙지파전을 필수로 먹고 있어서 시켜봤는데, 다른 집보다 피가 얇고, 크기도 작지만 낙지와 새우, 파 등 내용물이 풍부하게 들어가 있어 남자 둘이서 국수에 파전을 곁들어도 부담없이 먹을 수 있을 것 같네요.맛, 위생, 접객응대, 매장 인테리어까지도 모두 흡족하게 채우고 나왔습니다.        ...더보기
"
352,4.40773,4.5,837,264,"칼국수 맛집으로 추천받고 방문함. 주차는 할수있는데 사람이 많은 시간에는 자리가 없을수도 있음. 외국인 관광객들이 많았음. 캐치테이블로 예약 가능한듯. 사람이 많은데도 깔끔했고 칼국수가 맛있었음. 2인이 칼국수+파전+조개탕 먹었는데 적당했음.        ...더보기
"
353,4.2923346,4.0,2059,236,"지인들과 트레킹 후 양재역 인근 맛집인 칼국수 명가인 이곳에 들렸습니다        ...더보기
"
354,4.7809396,5.0,5021,236,"맛있어요
유명한 칼국수집입니다
주차도 많이되고 한 건물이 칼국수집인데 맛있어요        ...더보기
"
355,4.137926,4.5,1751,236,"기본에 충실한 칼국수 인듯 합니다. 면발 쫄깃하고 국물좋고 전반적으로 굿~~        ...더보기
"
356,4.457778,5.0,781,236,"콩국수 칼국수 만두 다 맛있어요~~식사시간에 방문하면 웨이팅 있어요        ...더보기
"
357,4.581501,5.0,5072,236,"칼국수 메뉴 하나로 유명한 곳이라 궁금해서 가봤는데 정말 맛있고 사람이 항상 많지만 회전이 빨라서 금방 먹을수있어요 그리고 양 많아요        ...더보기
"
358,4.330697,5.0,3905,236,"평일 점심에 가서 그런지 웨이팅이 상당했습니다
칼국수 특성상 회전율이 빨라 대기시간은 짧습니다.
1인 좌석이 있어서 혼밥하기도 좋습니다.
맛있긴한데 굳이 찾아가기보단
근처에 들릴 때 가면 좋습니다.
김치가 특히 맛있네요!
주차는 가능하지만 골목길이고 맛집 특성상 상당히 혼잡합니다.        ...더보기
"
359,3.0914235,3.0,2812,236,"미슐랭이라 해서 갔는데 일단 국물은 깔끔하고 맛있지만 미슐랭인거 치고는 솔직히 왜 받았나 싶음,, 기대 이하 , 그리고 손님 들어왔는데 인사도 안하고 일어나지도 않았는데 벌써 오셔서 치우려하심..        ...더보기
"
360,4.337409,3.0,151,236,"양재역에서 오래된 칼국수 맛집인데, 식사 시간에는 매번 대기를 설 정도로 유명함.
편안하고 친절한 서비스는 기대하지 말고 단순히 맛만 보려면 강추함. 매년 가격이 올라 칼국수 한그릇에 9000원까지 ㅠ        ...더보기
"
361,4.34112,4.0,2578,236,"워낙 유명한 집이어서....
바지락 아주싱싱..
국물 끝내줌.내취향으로는 면발이 너무 굵다그래도 맛있다오늘.점심도 성공~~~~~        ...더보기
"
362,3.9516609,4.0,2779,236,"보쌈이랑 족발이랑 술 한잔하고,
식사하기 괜찮은 식당입니다.        ...더보기
"
